Exploitability: 0.126259
[Observer: 0][Private pre: 0][Private post: -1][Round 0][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 4][Round1: ]:  0=0.881301 2=0.0215066 4=0.0971923
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.0719789 2=0.146428 4=0.781593
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.0719789 2=0.146428 4=0.781593
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.0457824 2=0.954218
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.655859 2=0.338161 4=0.00598033
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.00738574 2=0.114803 4=0.877811
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.0695019 2=0.126681 4=0.803817
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.0991469 2=0.458264 4=0.442589
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=5.55917e-05 2=0.999337 4=0.000607129
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.177589 3=0.822411
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.431849 3=0.568151
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.142686 2=0.857314
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.0563145 2=0.943685
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.0295048 2=0.970495
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.172532 3=0.827468
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.0380643 2=0.0690274 4=0.892908
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.118393 2=0.466736 4=0.414872
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.00414032 2=0.994353 4=0.00150661
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=1.8609e-05 2=0.999816 4=0.000165224
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.115021 2=0.769958 4=0.115021
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.892032 3=0.107968
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.812257 3=0.187743
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.102489 3=0.897511
[Observer: 0][Private pre: 4][Private post: 4][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.00846263 3=0.991537
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.0462397 2=0.95376
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.0719789 2=0.232311 4=0.69571
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.0719789 2=0.232311 4=0.69571
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=3.32113e-05 2=0.999967
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=9.30475e-06 2=0.984335 4=0.015656
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.00738574 2=0.197397 4=0.795218
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.0695019 2=0.0964252 4=0.834073
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.0683262 2=0.192848 4=0.738826
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=5.55917e-05 2=0.163005 4=0.836939
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.177589 3=0.822411
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=2.79135e-05 3=0.999972
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.121924 2=0.878076
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.0605183 2=0.939482
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=1.09107e-05 2=0.999989
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.00560136 2=0.994399
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.172532 3=0.827468
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.113214 2=0.886786
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.0380643 2=0.0709945 4=0.890941
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.118393 2=0.396089 4=0.485518
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=2.77982e-05 2=0.996369 4=0.00360361
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=1.8609e-05 2=0.147194 4=0.852788
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.115021 2=0.377 4=0.507979
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.107968 3=0.892032
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.0110786 3=0.988921
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.102489 3=0.897511
[Observer: 0][Private pre: 4][Private post: 5][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=8.33875e-05 3=0.999917
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.0425404 2=0.95746
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.0719789 2=0.281952 4=0.646069
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.0719789 2=0.281952 4=0.646069
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=2.78005e-05 2=0.999972
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=9.30475e-06 2=0.116021 4=0.88397
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.00738574 2=0.245226 4=0.747389
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.0695019 2=0.092616 4=0.837882
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.0683262 2=0.1286 4=0.803074
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=5.55917e-05 2=0.000111562 4=0.999833
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.177589 3=0.822411
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=2.79135e-05 3=0.999972
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.114589 2=0.885411
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.0605183 2=0.939482
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=9.30582e-06 2=0.999991
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.00560136 2=0.994399
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.172532 3=0.827468
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.0746932 2=0.925307
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.0380643 2=0.0798672 4=0.882069
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.118393 2=0.36501 4=0.516598
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=2.77982e-05 2=0.00016121 4=0.999811
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=1.8609e-05 2=0.000124639 4=0.999857
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.115021 2=0.115021 4=0.769958
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.107968 3=0.892032
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.0110786 3=0.988921
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.102489 3=0.897511
[Observer: 0][Private pre: 4][Private post: 6][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=8.33875e-05 3=0.999917
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.041673 2=0.958327
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.0719789 2=0.313753 4=0.614268
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.0719789 2=0.313753 4=0.614268
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=2.78001e-05 2=0.999972
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=9.30475e-06 2=0.00444952 4=0.995541
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.00738574 2=0.276798 4=0.715816
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.0695019 2=0.101465 4=0.829033
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.0683262 2=0.111884 4=0.819789
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=5.55917e-05 2=9.60405e-05 4=0.999848
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.177589 3=0.822411
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=2.79135e-05 3=0.999972
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.110685 2=0.889315
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.0605183 2=0.939482
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=9.30529e-06 2=0.999991
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.00560136 2=0.994399
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.172532 3=0.827468
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.0746932 2=0.925307
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.0380643 2=0.082898 4=0.879038
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.118393 2=0.34679 4=0.534817
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=2.77982e-05 2=8.9262e-05 4=0.999883
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=1.8609e-05 2=6.76509e-05 4=0.999914
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.115021 2=0.115021 4=0.769958
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.107968 3=0.892032
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.0110786 3=0.988921
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.102489 3=0.897511
[Observer: 0][Private pre: 4][Private post: 7][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=8.33875e-05 3=0.999917
[Observer: 0][Private pre: 5][Private post: -1][Round 0][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 4][Round1: ]:  0=5.56719e-05 2=0.995606 4=0.00433843
[Observer: 0][Private pre: 5][Private post: -1][Round 0][Player: 0][Pot: 15][Stack: 995 990][Round0: ][Round1: ]:  0=0.000166667 2=0.0019238 4=0.99791
[Observer: 0][Private pre: 5][Private post: -1][Round 0][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 4][Round1: ]:  0=0.0153433 2=0.984657
[Observer: 0][Private pre: 5][Private post: -1][Round 0][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 4][Round1: ]:  0=0.0288781 2=0.0300551 4=0.941067
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.989612 2=0.00519412 4=0.00519412
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.63027 2=0.00427742 4=0.365452
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.359442 2=0.320279 4=0.320279
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.999758 2=0.000186474 4=5.56719e-05
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.984657 3=0.0153433
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.999972 3=2.79588e-05
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.990433 2=0.00956736
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.993182 2=0.0068178
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.956683 3=0.0433171
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.979542 2=0.0102288 4=0.0102288
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.999937 2=3.16207e-05 4=3.16207e-05
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.999963 2=1.86392e-05 4=1.86392e-05
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.942244 2=0.0288781 4=0.0288781
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.592825 3=0.407175
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.529457 3=0.470543
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.519582 3=0.480418
[Observer: 0][Private pre: 5][Private post: 0][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.119692 3=0.880308
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.989612 2=0.00519412 4=0.00519412
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.494507 2=0.00427742 4=0.501215
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.72484 2=0.13758 4=0.13758
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.359442 2=0.320279 4=0.320279
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.999722 2=0.000222219 4=5.56719e-05
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.984657 3=0.0153433
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.999972 3=2.79588e-05
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.00989276 2=0.990107
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.00657945 2=0.993421
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.89505 3=0.10495
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 5][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.979542 2=0.0102288 4=0.0102288
