Exploitability: 0.13547
[Observer: 0][Private pre: 0][Private post: -1][Round 0][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 4][Round1: ]:  0=0.903085 2=0.0195195 4=0.0773957
[Observer: 0][Private pre: 2][Private post: 0][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.760651 3=0.239349
[Observer: 0][Private pre: 2][Private post: 0][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.443453 3=0.556547
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.0505827 2=0.0131721 4=0.936245
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.999619 2=0.000190401 4=0.000190401
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.887041 2=0.0628493 4=0.05011
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.992077 2=0.00396152 4=0.00396152
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.956658 3=0.0433421
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.399628 2=0.600372
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.606188 3=0.393812
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.648488 2=0.175756 4=0.175756
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.991476 2=0.00426203 4=0.00426203
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.942211 2=0.0288947 4=0.0288947
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.9997 2=0.000149964 4=0.000149964
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.975279 3=0.0247207
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.857444 3=0.142556
[Observer: 0][Private pre: 2][Private post: 1][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.535254 3=0.464746
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.0195725 2=0.0131721 4=0.967255
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.783522 2=0.0384764 4=0.178002
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.882201 2=0.067689 4=0.05011
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.987021 2=0.00901781 4=0.00396152
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.956658 3=0.0433421
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.380342 2=0.619658
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.995859 3=0.00414077
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.981029 2=0.0094856 4=0.0094856
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.933265 2=0.0378404 4=0.0288947
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.9997 2=0.000149964 4=0.000149964
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.974026 3=0.0259742
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.924835 3=0.075165
[Observer: 0][Private pre: 2][Private post: 2][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.791182 3=0.208818
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.165587 2=0.165587 4=0.668825
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.0131721 2=0.0131721 4=0.973656
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.277001 2=0.181963 4=0.541036
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.863981 2=0.0859089 4=0.05011
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.891247 2=0.104792 4=0.00396152
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.912751 3=0.0872491
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.358626 2=0.641374
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.998434 3=0.00156619
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.213546 2=0.213546 4=0.572907
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.715161 2=0.0226425 4=0.262196
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.719385 2=0.25172 4=0.0288947
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.993682 2=0.00616837 4=0.000149964
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.972453 3=0.0275471
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.882672 3=0.117328
[Observer: 0][Private pre: 2][Private post: 3][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.901571 3=0.0984291
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.419635 2=0.580365
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.134091 2=0.146793 4=0.719116
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.0131721 2=0.0139813 4=0.972847
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=0.992636 2=0.00407941 4=0.00328501
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.05011 2=0.890183 4=0.0597067
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.00396152 2=0.992077 4=0.00396152
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.892257 3=0.107743
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.333312 2=0.666688
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.693938 3=0.306062
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.370495 2=0.239475 4=0.39003
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.700652 2=0.119664 4=0.179683
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.0578425 2=0.913263 4=0.0288947
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.000149964 2=0.9997 4=0.000149964
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.970361 3=0.0296392
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.827659 3=0.172341
[Observer: 0][Private pre: 2][Private post: 4][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.826324 3=0.173676
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.319764 2=0.680236
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.101632 2=0.898368
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.0542661 2=0.244441 4=0.701293
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.0131721 2=0.0915382 4=0.89529
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=7.53789e-05 2=0.998688 4=0.00123631
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.05011 2=0.871535 4=0.0783546
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.00396152 2=0.976549 4=0.0194896
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.733768 3=0.266232
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.249619 2=0.750381
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.30542 2=0.69458
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.00526576 3=0.994734
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=0.0282118 2=0.971788
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.299846 2=0.627473 4=0.0726812
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.360252 2=0.573116 4=0.0666322
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.0288947 2=0.913228 4=0.0578777
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.000149964 2=0.997192 4=0.00265783
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 2 4 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 540][Stack: 730 730][Round0: 4 4 4 2][Round1: 1]:  1=0.967654 3=0.0323459
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 2 4 2][Round1: 1]:  1=0.075165 3=0.924835
[Observer: 0][Private pre: 2][Private post: 5][Round 1][Player: 0][Pot: 60][Stack: 970 970][Round0: 4 2][Round1: 1]:  1=0.283638 3=0.716362
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 2][Round1: 3 4 4]:  0=0.104499 2=0.895501
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 2][Round1: 1 3 4]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 2 4 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 2][Round1: 3 4 4]:  0=0.00795893 2=0.992041
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 2][Round1: 1 3 4]:  0=0.0151019 2=0.267107 4=0.717791
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1080][Stack: 730 190][Round0: 4 4 4 2][Round1: 3]:  0=0.0131721 2=0.184049 4=0.802779
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 1][Round1: 1 3 4]:  0=7.49988e-05 2=0.997819 4=0.00210629
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 2 4 2][Round1: 3]:  0=0.05011 2=0.710128 4=0.239762
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 120][Stack: 970 910][Round0: 4 2][Round1: 3]:  0=0.00396152 2=0.747166 4=0.248873
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 2 4 4 2][Round1: 1]:  1=0.5 3=0.5
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 180][Stack: 910 910][Round0: 4 4 2][Round1: 1]:  1=0.0433421 3=0.956658
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 2][Round1: 3 4 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 2 4 4 4 2][Round1: 1 3 4]:  0=0.5 2=0.5
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 2][Round1: 3 4 4]:  0=0.0413148 2=0.958685
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 1810][Stack: 190 0][Round0: 4 4 4 2][Round1: 1 3 4]:  0=0.0100782 2=0.989922
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 20][Stack: 990 990][Round0: 2 1][Round1: 1]:  1=0.000224946 3=0.999775
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 1][Round1: 3 4 4]:  0=9.2842e-05 2=0.999907
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 2][Round1: 1 3 4]:  0=0.0270913 2=0.900392 4=0.0725168
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 2 4 4 2][Round1: 3]:  0=0.333333 2=0.333333 4=0.333333
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 2][Round1: 1 3 4]:  0=0.00199717 2=0.887857 4=0.110146
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 360][Stack: 910 730][Round0: 4 4 2][Round1: 3]:  0=0.0288947 2=0.621416 4=0.34969
[Observer: 0][Private pre: 2][Private post: 6][Round 1][Player: 0][Pot: 40][Stack: 990 970][Round0: 2 1][Round1: 3]:  0=0.000149964 2=0.19222 4=0.80763
